STATIONS_ID;MESS_DATUM;QN_4;NEBEL;GEWITTER;STURM_6;STURM_8; TAU;GLATTEIS;REIF;GRAUPEL;HAGEL;eor
       1346;19660109;    5;   0;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660110;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660111;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660112;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660113;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660114;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660115;    5;   0;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660116;    5;   0;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660117;    5;   1;   0;   0;   0;   0;   0;   1;   0;   0;eor
       1346;19660118;    5;   0;   0;   1;   0;   0;   0;   1;   0;   0;eor
       1346;19660119;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660120;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660121;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660122;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660123;    5;   1;   0;   0;   1;   0;   0;   0;   1;   0;eor
       1346;19660124;    5;   1;   0;   1;   0;   0;   0;   0;   1;   0;eor
       1346;19660125;    5;   0;   0;   1;   0;   0;   0;   1;   0;   0;eor
       1346;19660126;    5;   1;   0;   1;   0;   0;   1;   0;   0;   0;eor
       1346;19660127;    5;   1;   0;   1;   0;   0;   1;   0;   1;   0;eor
       1346;19660128;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660129;    5;   0;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660130;    5;   0;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660131;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660201;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660202;    5;   0;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660203;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660204;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660205;    5;   1;   0;   0;   1;   0;   1;   0;   0;   0;eor
       1346;19660206;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660207;    5;   1;   0;   0;   1;   0;   0;   0;   1;   0;eor
       1346;19660208;    5;   1;   0;   0;   1;   0;   1;   0;   1;   0;eor
       1346;19660209;    5;   1;   0;   0;   1;   0;   0;   0;   1;   0;eor
       1346;19660210;    5;   1;   0;   0;   1;   0;   0;   0;   1;   0;eor
       1346;19660211;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660212;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660213;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660214;    5;   1;   0;   0;   0;   0;   1;   0;   0;   0;eor
       1346;19660215;    5;   1;   0;   0;   0;   0;   0;   1;   0;   0;eor
       1346;19660216;    5;   0;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660217;    5;   1;   0;   1;   0;   0;   1;   0;   0;   0;eor
       1346;19660218;    5;   1;   0;   1;   0;   0;   1;   0;   0;   0;eor
       1346;19660219;    5;   0;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660220;    5;   0;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660221;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660222;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660223;    5;   1;   0;   1;   0;   0;   0;   0;   1;   0;eor
       1346;19660224;    5;   1;   0;   0;   1;   0;   0;   0;   1;   0;eor
       1346;19660225;    5;   0;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660226;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660227;    5;   1;   0;   1;   0;   0;   0;   0;   0;   1;eor
       1346;19660228;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660301;    5;   1;   1;   1;   0;   0;   0;   0;   1;   0;eor
       1346;19660302;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660303;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660304;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660305;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660306;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660307;    5;   0;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660308;    5;   0;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660309;    5;   1;   0;   0;   0;   0;   0;   0;   1;   0;eor
       1346;19660310;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660311;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660312;    5;   1;   0;   0;   1;   0;   0;   0;   1;   0;eor
       1346;19660313;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660314;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660315;    5;   1;   0;   0;   1;   0;   0;   1;   1;   0;eor
       1346;19660316;    5;   1;   0;   1;   0;   0;   0;   0;   1;   0;eor
       1346;19660317;    5;   0;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660318;    5;   1;   1;   1;   0;   0;   0;   0;   1;   0;eor
       1346;19660319;    5;   1;   0;   1;   0;   0;   0;   0;   1;   0;eor
       1346;19660320;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660321;    5;   0;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660322;    5;   0;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660323;    5;   1;   0;   0;   1;   0;   0;   0;   1;   0;eor
       1346;19660324;    5;   1;   0;   0;   1;   0;   0;   0;   1;   0;eor
       1346;19660325;    5;   1;   1;   0;   1;   0;   0;   0;   1;   0;eor
       1346;19660326;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660327;    5;   1;   1;   0;   1;   0;   0;   0;   1;   1;eor
       1346;19660328;    5;   1;   1;   0;   1;   0;   0;   0;   1;   0;eor
       1346;19660329;    5;   1;   1;   0;   1;   0;   0;   0;   1;   0;eor
       1346;19660330;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660331;    5;   0;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660401;    5;   0;   0;   1;   0;   0;   0;   1;   0;   0;eor
       1346;19660402;    5;   0;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660403;    5;   1;   1;   0;   0;   0;   0;   0;   1;   0;eor
       1346;19660404;    5;   1;   0;   0;   0;   0;   0;   0;   1;   0;eor
       1346;19660405;    5;   0;   0;   0;   0;   0;   0;   1;   0;   0;eor
       1346;19660406;    5;   1;   0;   1;   0;   0;   0;   0;   1;   0;eor
       1346;19660407;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660408;    5;   1;   1;   1;   0;   0;   0;   0;   1;   0;eor
       1346;19660409;    5;   1;   0;   1;   0;   1;   0;   0;   0;   0;eor
       1346;19660410;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660411;    5;   1;   1;   0;   0;   0;   0;   0;   1;   0;eor
       1346;19660412;    5;   0;   1;   0;   0;   0;   0;   1;   1;   0;eor
       1346;19660413;    5;   1;   1;   1;   0;   0;   0;   1;   0;   0;eor
       1346;19660414;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660415;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660416;    5;   1;   0;   0;   1;   0;   0;   0;   1;   0;eor
       1346;19660417;    5;   1;   1;   1;   0;   0;   0;   0;   1;   1;eor
       1346;19660418;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660419;    5;   1;   0;   0;   1;   0;   0;   0;   1;   0;eor
       1346;19660420;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660421;    5;   1;   0;   1;   0;   0;   1;   0;   1;   1;eor
       1346;19660422;    5;   0;   0;   0;   0;   0;   0;   1;   0;   0;eor
       1346;19660423;    5;   0;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660424;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660425;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660426;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660427;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660428;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660429;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660430;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660501;    5;   0;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660502;    5;   0;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660503;    5;   0;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660504;    5;   1;   1;   0;   1;   0;   0;   0;   0;   1;eor
       1346;19660505;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660506;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660507;    5;   1;   0;   0;   0;   0;   0;   0;   1;   0;eor
       1346;19660508;    5;   1;   0;   0;   0;   0;   0;   1;   1;   0;eor
       1346;19660509;    5;   1;   1;   1;   0;   0;   0;   0;   1;   0;eor
       1346;19660510;    5;   1;   1;   0;   0;   0;   1;   0;   1;   0;eor
       1346;19660511;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660512;    5;   0;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660513;    5;   0;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660514;    5;   0;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660515;    5;   0;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660516;    5;   0;   1;   0;   0;   0;   0;   0;   1;   1;eor
       1346;19660517;    5;   0;   1;   0;   0;   1;   0;   0;   0;   1;eor
       1346;19660518;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660519;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660520;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660521;    5;   1;   0;   1;   0;   0;   0;   0;   1;   0;eor
       1346;19660522;    5;   1;   0;   1;   0;   1;   0;   0;   0;   0;eor
       1346;19660523;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660524;    5;   1;   0;   0;   0;   0;   0;   1;   0;   0;eor
       1346;19660525;    5;   1;   0;   1;   0;   0;   0;   0;   1;   0;eor
       1346;19660526;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660527;    5;   1;   0;   1;   0;   0;   0;   0;   1;   0;eor
       1346;19660528;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660529;    5;   1;   1;   1;   0;   0;   0;   0;   1;   0;eor
       1346;19660530;    5;   0;   0;   1;   0;   0;   0;   1;   0;   0;eor
       1346;19660531;    5;   0;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660601;    5;   0;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660602;    5;   0;   0;   0;   0;   1;   0;   0;   0;   0;eor
       1346;19660603;    5;   0;   0;   0;   0;   1;   0;   0;   0;   0;eor
       1346;19660604;    5;   0;   0;   0;   0;   1;   0;   0;   0;   0;eor
       1346;19660605;    5;   1;   1;   1;   0;   1;   0;   0;   0;   0;eor
       1346;19660606;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660607;    5;   0;   0;   0;   0;   1;   0;   0;   0;   0;eor
       1346;19660608;    5;   1;   1;   0;   0;   1;   0;   0;   0;   0;eor
       1346;19660609;    5;   0;   1;   0;   0;   1;   0;   0;   1;   0;eor
       1346;19660610;    5;   0;   0;   0;   0;   1;   0;   0;   0;   0;eor
       1346;19660611;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660612;    5;   1;   1;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660613;    5;   0;   1;   1;   0;   1;   0;   0;   0;   1;eor
       1346;19660614;    5;   1;   1;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660615;    5;   1;   1;   0;   0;   1;   0;   0;   0;   0;eor
       1346;19660616;    5;   1;   1;   0;   0;   1;   0;   0;   0;   0;eor
       1346;19660617;    5;   1;   1;   0;   0;   1;   0;   0;   0;   0;eor
       1346;19660618;    5;   1;   1;   1;   0;   0;   0;   0;   0;   1;eor
       1346;19660619;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660620;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660621;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660622;    5;   0;   0;   0;   0;   1;   0;   0;   0;   0;eor
       1346;19660623;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660624;    5;   1;   1;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660625;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660626;    5;   1;   0;   1;   0;   1;   0;   0;   0;   0;eor
       1346;19660627;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660628;    5;   1;   0;   0;   1;   0;   0;   0;   1;   0;eor
       1346;19660629;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660630;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660701;    5;   1;   0;   0;   0;   1;   0;   0;   0;   0;eor
       1346;19660702;    5;   0;   0;   0;   0;   1;   0;   0;   0;   0;eor
       1346;19660703;    5;   0;   1;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660704;    5;   0;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660705;    5;   1;   1;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660706;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660707;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660708;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660709;    5;   0;   0;   0;   0;   1;   0;   0;   0;   0;eor
       1346;19660710;    5;   0;   0;   0;   0;   1;   0;   0;   0;   0;eor
       1346;19660711;    5;   1;   0;   1;   0;   1;   0;   0;   0;   0;eor
       1346;19660712;    5;   1;   0;   1;   0;   1;   0;   0;   0;   0;eor
       1346;19660713;    5;   1;   0;   1;   0;   1;   0;   0;   0;   0;eor
       1346;19660714;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660715;    5;   0;   0;   0;   0;   1;   0;   0;   0;   0;eor
       1346;19660716;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660717;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660718;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660719;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660720;    5;   1;   0;   0;   0;   0;   0;   0;   1;   0;eor
       1346;19660721;    5;   1;   1;   0;   0;   1;   0;   0;   0;   0;eor
       1346;19660722;    5;   1;   0;   0;   0;   1;   0;   0;   0;   0;eor
       1346;19660723;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660724;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660725;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660726;    5;   0;   0;   0;   0;   0;   0;   1;   0;   0;eor
       1346;19660727;    5;   1;   0;   0;   0;   1;   0;   0;   0;   0;eor
       1346;19660728;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660729;    5;   1;   0;   0;   0;   1;   0;   0;   0;   0;eor
       1346;19660730;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660731;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660801;    5;   1;   1;   1;   0;   1;   0;   0;   0;   0;eor
       1346;19660802;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660803;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660804;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660805;    5;   1;   0;   1;   0;   0;   0;   0;   0;   1;eor
       1346;19660806;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660807;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660808;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660809;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660810;    5;   0;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660811;    5;   0;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660812;    5;   0;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660813;    5;   0;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660814;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660815;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660816;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660817;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660818;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660819;    5;   1;   1;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660820;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660821;    5;   1;   1;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660822;    5;   1;   1;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660823;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660824;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660825;    5;   1;   1;   1;   0;   0;   0;   0;   1;   0;eor
       1346;19660826;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660827;    5;   1;   0;   0;   0;   1;   0;   1;   0;   0;eor
       1346;19660828;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660829;    5;   1;   0;   1;   0;   1;   0;   1;   0;   0;eor
       1346;19660830;    5;   1;   1;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660831;    5;   1;   1;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660901;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660902;    5;   0;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660903;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660904;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660905;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660906;    5;   0;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660907;    5;   0;   0;   0;   0;   1;   0;   0;   0;   0;eor
       1346;19660908;    5;   0;   0;   1;   0;   1;   0;   0;   0;   0;eor
       1346;19660909;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660910;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660911;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660912;    5;   0;   0;   1;   0;   1;   0;   0;   0;   0;eor
       1346;19660913;    5;   1;   1;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660914;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660915;    5;   1;   1;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660916;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660917;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660918;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660919;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19660920;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660921;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19660922;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660923;    5;   0;   0;   1;   0;   1;   0;   0;   0;   0;eor
       1346;19660924;    5;   1;   0;   1;   0;   1;   0;   0;   0;   0;eor
       1346;19660925;    5;   0;   0;   1;   0;   1;   0;   0;   0;   0;eor
       1346;19660926;    5;   1;   0;   1;   0;   1;   0;   0;   0;   0;eor
       1346;19660927;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19660928;    5;   0;   1;   0;   0;   1;   0;   0;   0;   0;eor
       1346;19660929;    5;   0;   0;   0;   0;   1;   0;   0;   0;   0;eor
       1346;19660930;    5;   1;   0;   0;   0;   1;   0;   0;   0;   0;eor
       1346;19661001;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19661002;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19661003;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19661004;    5;   0;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19661005;    5;   0;   0;   0;   0;   1;   0;   0;   0;   0;eor
       1346;19661006;    5;   1;   0;   0;   0;   1;   0;   0;   0;   0;eor
       1346;19661007;    5;   1;   0;   0;   0;   1;   0;   0;   0;   0;eor
       1346;19661008;    5;   0;   0;   0;   0;   1;   0;   0;   0;   0;eor
       1346;19661009;    5;   0;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19661010;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19661011;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19661012;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19661013;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19661014;    5;   0;   0;   1;   0;   1;   0;   0;   0;   0;eor
       1346;19661015;    5;   1;   0;   1;   0;   1;   0;   0;   0;   0;eor
       1346;19661016;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19661017;    5;   1;   0;   0;   0;   1;   0;   0;   0;   0;eor
       1346;19661018;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19661019;    5;   1;   0;   1;   0;   1;   0;   0;   0;   0;eor
       1346;19661020;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19661021;    5;   1;   1;   1;   0;   0;   0;   0;   1;   0;eor
       1346;19661022;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19661023;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19661024;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19661025;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19661026;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19661027;    5;   1;   0;   0;   0;   0;   1;   0;   1;   0;eor
       1346;19661028;    5;   1;   0;   0;   0;   0;   1;   0;   0;   0;eor
       1346;19661029;    5;   1;   0;   1;   0;   0;   1;   0;   0;   0;eor
       1346;19661030;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19661031;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19661101;    5;   1;   0;   0;   0;   0;   0;   1;   0;   0;eor
       1346;19661102;    5;   0;   0;   0;   0;   0;   0;   1;   0;   0;eor
       1346;19661103;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19661104;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19661105;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19661106;    5;   0;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19661107;    5;   0;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19661108;    5;   0;   0;   1;   0;   0;   0;   1;   0;   0;eor
       1346;19661109;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19661110;    5;   1;   0;   0;   1;   0;   0;   0;   1;   0;eor
       1346;19661111;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19661112;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19661113;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19661114;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19661115;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19661116;    5;   1;   0;   0;   1;   0;   0;   0;   1;   0;eor
       1346;19661117;    5;   1;   0;   1;   0;   0;   0;   0;   1;   0;eor
       1346;19661118;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19661119;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19661120;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19661121;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19661122;    5;   1;   0;   1;   0;   0;   0;   1;   0;   0;eor
       1346;19661123;    5;   1;   0;   0;   0;   0;   0;   1;   0;   0;eor
       1346;19661124;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19661125;    5;   1;   0;   0;   0;   0;   0;   0;   0;   0;eor
       1346;19661126;    5;   1;   0;   0;   1;   0;   0;   1;   0;   0;eor
       1346;19661127;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19661128;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19661129;    5;   1;   0;   0;   1;   0;   0;   0;   1;   0;eor
       1346;19661130;    5;   1;   0;   0;   1;   0;   1;   0;   0;   0;eor
       1346;19661201;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19661202;    5;   1;   0;   0;   1;   0;   0;   0;   1;   0;eor
       1346;19661203;    5;   1;   0;   0;   1;   0;   0;   0;   1;   0;eor
       1346;19661204;    5;   1;   0;   1;   0;   0;   0;   0;   0;   0;eor
       1346;19661205;    5;   1;   0;   1;   0;   0;   0;   0;   1;   0;eor
       1346;19661206;    5;   1;   0;   0;   0;   0;   0;   0;   1;   0;eor
       1346;19661207;    5;   1;   0;   0;   0;   0;   0;   0;   1;   0;eor
       1346;19661208;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19661209;    5;   1;   0;   0;   1;   0;   0;   0;   0;   0;eor
       1346;19661210;    5;   1;   0;   0;   1;   0;   1;   0;   1;   0;eor
       1346;19661211;    5;   1;   0;   0;   1;   0;   1;   0;   1;   0;eor
       1346;19661212;    5;   1;   0;   0;   1;   0;   1;   0;   1;   0;eor
       1346;19661213;    5;   1;   0;   0;   1;   0;   1;   0;   1;   0;eor
